Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1930-01-01,1930,01,01,,-6.1,,-14.4,,-10.3,,28.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-02,1930,01,02,,-10.0,,-18.3,,-14.2,,32.2,,0.0,,0.0,,1.3,,1.3,,,,,,,
1930-01-03,1930,01,03,,-11.1,,-18.9,,-15.0,,33.0,,0.0,,0.0,,1.3,,1.3,,,,,,,
1930-01-04,1930,01,04,,-19.4,,-23.3,,-21.4,,39.4,,0.0,,0.0,,0.3,,0.3,,,,,,,
1930-01-05,1930,01,05,,-22.2,,-28.9,,-25.6,,43.6,,0.0,,0.0,,0.3,,0.3,,,,,,,
1930-01-06,1930,01,06,,-22.2,,-35.6,,-28.9,,46.9,,0.0,,0.0,,0.5,,0.5,,,,,,,
1930-01-07,1930,01,07,,-6.7,,-24.4,,-15.6,,33.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-08,1930,01,08,,-18.9,,-26.1,,-22.5,,40.5,,0.0,,0.0,,2.5,,2.5,,,,,,,
1930-01-09,1930,01,09,,-18.9,,-32.2,,-25.6,,43.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-10,1930,01,10,,-13.9,,-28.3,,-21.1,,39.1,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-01-11,1930,01,11,,-12.2,,-16.7,,-14.5,,32.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-01-12,1930,01,12,,-15.0,,-26.1,,-20.6,,38.6,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-01-13,1930,01,13,,-14.4,,-18.3,,-16.4,,34.4,,0.0,,0.0,,0.3,,0.3,,,,,,,
1930-01-14,1930,01,14,,-18.9,,-24.4,,-21.7,,39.7,,0.0,,0.0,,0.3,,0.3,,,,,,,
1930-01-15,1930,01,15,,-28.3,,-32.8,,-30.6,,48.6,,0.0,,0.0,,0.5,,0.5,,,,,,,
1930-01-16,1930,01,16,,-13.9,,-38.9,,-26.4,,44.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-17,1930,01,17,,-7.2,,-25.0,,-16.1,,34.1,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-01-18,1930,01,18,,-9.4,,-18.9,,-14.2,,32.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-01-19,1930,01,19,,-20.0,,-24.4,,-22.2,,40.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-01-20,1930,01,20,,-9.4,,-23.3,,-16.4,,34.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-21,1930,01,21,,-7.2,,-12.8,,-10.0,,28.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-22,1930,01,22,,-5.0,,-11.7,,-8.4,,26.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-23,1930,01,23,,-3.9,,-9.4,,-6.7,,24.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-24,1930,01,24,,-3.3,,-7.8,,-5.6,,23.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-25,1930,01,25,,-9.4,,-12.8,,-11.1,,29.1,,0.0,,0.0,,1.3,,1.3,,,,,,,
1930-01-26,1930,01,26,,-9.4,,-17.2,,-13.3,,31.3,,0.0,,0.0,,0.3,,0.3,,,,,,,
1930-01-27,1930,01,27,,-2.8,,-15.0,,-8.9,,26.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-28,1930,01,28,,-2.2,,-12.8,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-29,1930,01,29,,-3.3,,-15.6,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-30,1930,01,30,,0.0,,-16.1,,-8.1,,26.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-31,1930,01,31,,5.6,,-17.2,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-01,1930,02,01,,8.3,,-6.1,,1.1,,16.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-02,1930,02,02,,8.3,,-1.7,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-03,1930,02,03,,2.8,,-11.1,,-4.2,,22.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-04,1930,02,04,,11.7,,-3.3,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-05,1930,02,05,,9.4,,2.8,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-06,1930,02,06,,2.8,,-6.7,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-07,1930,02,07,,3.9,,-10.0,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-08,1930,02,08,,-0.6,,-6.7,,-3.7,,21.7,,0.0,,0.0,,0.5,,0.5,,,,,,,
1930-02-09,1930,02,09,,3.9,,-12.2,,-4.2,,22.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-10,1930,02,10,,8.3,,-6.1,,1.1,,16.9,,0.0,,0.0,,3.8,,3.8,,,,,,,
1930-02-11,1930,02,11,,-1.7,,-8.3,,-5.0,,23.0,,0.0,,0.0,,3.8,,3.8,,,,,,,
1930-02-12,1930,02,12,,-15.0,,-20.6,,-17.8,,35.8,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-02-13,1930,02,13,,-11.1,,-23.3,,-17.2,,35.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-02-14,1930,02,14,,-4.4,,-24.4,,-14.4,,32.4,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-02-15,1930,02,15,,9.4,,-17.8,,-4.2,,22.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-16,1930,02,16,,10.0,,-0.6,,4.7,,13.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-17,1930,02,17,,16.7,,2.2,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-18,1930,02,18,,11.1,,5.6,,8.4,,9.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-19,1930,02,19,,7.8,,-3.3,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-20,1930,02,20,,6.7,,-1.7,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-21,1930,02,21,,7.2,,2.8,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-22,1930,02,22,,5.6,,-8.9,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-23,1930,02,23,,6.7,,-2.2,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-24,1930,02,24,,7.2,,-7.8,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
